,0,1,2,3,4,5
1045,-0.3392198,-0.8333239,0.190001,0.19302496,0.060937777,0.0
1046,-0.8132943,-0.6086524,0.052757286,-0.10803667,0.85008883,0.0
1047,-0.5766805,-2.007668,-0.66695386,-0.44041416,-0.026402349,0.0
1048,-0.15051806,0.4177177,-0.6719039,-0.4355265,-0.53060406,0.0
1049,-0.83648175,0.65111685,-0.9170743,-0.45976925,-1.6364026,1.0
1050,0.65709496,-0.26495805,-0.0067936024,-0.089706644,0.78133285,0.0
1051,0.4670722,1.1486496,-0.23983026,-0.2529813,0.9133237,0.0
1052,-1.1955116,0.7578064,-0.7195553,-0.59852314,-1.7204952,0.0
1053,1.1719913,0.16211341,-0.029417979,-0.029396707,-0.96286136,0.0
1054,1.4998599,-0.032963715,0.46405372,0.40293998,-0.5329556,0.0
1055,0.09311121,-0.66718084,-0.47660863,-0.4242849,-0.49709418,0.0
1056,-0.24108563,1.0205998,-0.652463,-0.5098595,-0.8208991,0.0
1057,-0.9875672,0.36367565,-0.751495,-0.61451775,-1.8430924,0.0
1058,-1.3822558,2.3965833,-0.023912372,0.14023837,-1.069858,0.0
1059,-0.44476297,-1.4277285,-0.37132746,-0.42800704,0.06907811,0.0
1060,-0.004572773,-1.0429376,-0.092220336,-0.2672371,0.1431386,0.0
1061,0.3054008,0.22429153,-0.34549585,-0.31552777,-0.6381745,0.0
1062,0.14563617,1.3751416,0.8587108,1.1155195,-0.8221056,0.0
1063,0.22648317,1.0912104,0.022128941,-0.045247853,1.0108523,0.0
1064,-0.71207863,0.4383215,-0.6470473,-0.57482445,-1.3989407,0.0
1065,0.13269164,-1.0601565,-0.39250636,-0.39068234,0.0065981857,0.0
1066,0.6047872,-0.2612312,-0.28061888,-0.2785886,0.42884845,0.0
1067,0.83690983,-0.6134305,0.45319548,0.27581114,0.86734533,0.0
1068,-0.5458687,0.71572244,-0.6580087,-0.5968998,-1.0026147,0.0
1069,0.07880885,-2.446823,-0.74687296,-0.56944805,-0.4075053,0.0
1070,0.8783657,-0.9668915,-0.24330238,-0.3716896,0.18539351,0.0
1071,-1.0326496,0.2117807,-0.7752419,-0.6680989,-1.4890217,0.0
1072,0.24969807,-0.34297037,2.3123245,2.4919832,-0.8095391,0.0
1073,-1.4811497,0.6842132,-0.5172491,-0.51336795,-1.7639501,0.0
1074,-1.1883378,2.413894,0.11203795,-0.045247853,-0.021079682,0.0
1075,-0.7851947,-0.2755434,0.32272863,-0.029899064,2.107472,0.0
1076,-1.3318095,-0.28105295,-0.43334416,-0.4565434,-0.4905389,0.0
1077,-0.12629339,-0.89545196,-0.36220735,-0.35170335,-0.32837498,0.0
1078,-1.212261,2.216681,-0.23574194,-0.4071476,0.40446755,0.0
1079,-1.1693101,-0.41165882,-0.786815,-0.49718907,-1.5298642,0.0
1080,0.5266499,-0.49268496,0.12398598,-0.07956937,0.6367277,0.0
1081,-1.0502529,-1.4804755,1.3818065,1.6136916,-0.6644962,0.0
1082,-0.11698043,0.15646073,-0.48117402,-0.48590687,-0.998567,0.0
1083,1.0671202,-0.044612486,-0.3594562,-0.39220467,-0.025790684,0.0
1084,-0.2080005,-1.054465,-0.54949987,-0.42709,-0.8073996,0.0
1085,0.12939726,0.6681227,-0.5285484,-0.4804654,-0.3261223,0.0
1086,0.30544233,-0.8117268,-0.10061967,-0.2507036,1.2210788,0.0
1087,0.09800673,1.0397135,0.8143308,0.85589856,-1.2522717,0.0
1088,-0.85567105,-0.18137783,-0.41852397,-0.43134147,-1.1364446,0.0
1089,0.50466084,-0.2659654,-0.20791954,0.2157232,0.47533354,1.0
1090,0.79958534,-0.08293144,-0.17348264,-0.029714525,-0.70235485,0.0
1091,-0.8928423,0.83700454,-0.5761447,-0.5312755,-1.0670902,0.0
1092,-0.2255656,1.1969849,0.10246984,-0.14839007,1.8236446,0.0
1093,1.063023,-1.000565,-0.031223653,-0.22922195,0.82921636,0.0
1094,0.24390203,1.2645009,-0.089516304,-0.1084207,0.34751502,0.0
1095,-0.09109613,-0.64921343,0.07576021,-0.23197478,0.81883717,0.0
1096,-0.13159755,-0.7365976,-0.26637027,0.18459377,-0.86605304,1.0
1097,-0.8981597,0.08062559,-0.19209762,-0.12975103,-0.5171985,0.0
1098,-0.51267296,1.501021,0.032997064,-0.008957071,0.01724352,0.0
1099,-1.1195792,0.9603023,-0.47214603,-0.3788298,-0.15085597,0.0
1100,-0.71281683,0.7924434,-0.6031102,-0.5100738,-0.9522687,0.0
1101,-0.7590143,1.2265046,-0.2673583,-0.18917027,1.2597996,0.0
1102,0.2348111,0.40344337,-0.658435,-0.52231485,-1.2111393,0.0
1103,-0.7753656,1.2759944,-0.17375724,-0.22139609,-0.21622546,0.0
1104,-0.56486815,1.0159454,0.49658903,0.6921388,-0.70492667,0.0
1105,-1.4674155,0.04527318,1.03636,1.6012027,-1.4133004,0.0
1106,-1.0270798,0.6736914,0.32212028,0.4399026,-0.06797518,0.0
1107,-0.5025022,0.5218831,0.21420561,0.3738136,-1.9129921,0.0
1108,-0.3508332,-1.762638,0.14661834,0.025317557,0.23001713,0.0
1109,-0.44580534,-0.49050546,-0.035340365,0.44904605,-0.03777955,1.0
1110,1.0565019,-0.34276178,-0.4441929,-0.4290288,-0.72235674,0.0
1111,-0.6046782,0.08541364,0.4241616,0.263179,-0.8198346,0.0
1112,-1.0639486,-1.5162758,-0.7885632,-0.66812104,-1.622952,0.0
1113,-0.00051140186,0.037066534,2.1411018,2.6509213,0.13396057,0.0
1114,0.28521177,0.47080776,-0.10024328,-0.20999649,0.44016743,0.0
1115,1.9400814,0.96443754,0.11291618,-0.11603728,1.5107839,0.0
1116,0.09714311,-0.6176753,0.6537919,0.28804564,1.5327377,0.0
1117,0.2767602,0.2745607,-0.054412853,-0.21792556,1.515042,0.0
1118,-0.116233744,-1.102508,-0.32199958,-0.3885201,0.6938702,0.0
1119,-0.10653161,-1.1187594,-0.40671983,-0.42683163,0.25004017,0.0
1120,-1.5393872,0.10158326,0.38254067,0.017780581,1.5086548,0.0
1121,0.7861006,-0.83388436,-0.29289457,-0.26547396,0.90905637,0.0
1122,-1.3562841,0.105447754,0.27212965,-0.03866783,1.0555722,0.0
1123,-1.0732399,-0.64095265,-0.18971224,-0.19752683,0.30973974,0.0
1124,0.4046277,1.0305635,-0.14777708,-0.18858995,0.0655596,0.0
1125,-0.2217992,0.5353514,-0.3613291,-0.40098712,-0.21021178,0.0
1126,-0.8598098,0.8016759,-0.61118615,-0.4974425,-0.63607585,0.0
1127,-1.0082302,-1.3614336,-0.26951393,-0.3978916,0.4042498,0.0
1128,0.04617345,0.8971188,-0.48621517,-0.4892085,-0.85740036,0.0
1129,0.035175137,-0.75387883,-0.64082646,-0.5321492,-0.95121574,0.0
1130,0.48385745,-0.653841,-0.04243444,-0.07596799,-0.4739617,0.0
1131,-1.1432865,-0.99600106,2.9506834,3.5193133,-0.5632659,0.0
1132,-0.7298191,-1.0957682,-0.28108644,-0.18913762,0.5035112,0.0
1133,1.7347319,-0.19940023,-0.26328963,-0.27436233,0.031222066,0.0
1134,1.4992899,-1.2497691,0.8105617,0.6331882,-0.5452293,0.0
1135,0.6042084,2.050836,0.3570647,0.043462947,1.3489748,0.0
1136,-0.5195706,0.6400991,-0.68627495,-0.5354526,-1.236957,0.0
1137,-0.05773233,1.4099529,0.31490955,0.039878674,-0.5352493,0.0
1138,-0.5362314,0.11371119,-0.4714459,-0.442482,-0.15087087,0.0
1139,0.056875482,-0.4820637,-0.75078255,-0.66622347,-1.3453935,0.0
1140,-0.09931094,0.16351706,0.01786638,-0.0025053767,-0.39103544,0.0
1141,0.3162642,1.7239871,-0.33849508,-0.39202645,0.25463447,0.0
1142,0.596439,1.2334554,-0.171631,-0.22894193,0.579672,0.0
1143,-0.37845236,-1.1561716,0.57837915,0.14023837,2.3070548,0.0
1144,0.096978806,-1.293668,-0.35272244,-0.35170335,0.23547287,0.0
1145,0.018862998,0.85821044,-0.324124,-0.031318057,0.7137387,1.0
1146,-1.3315762,-0.030154143,-0.34265512,-0.32241604,0.36601827,0.0
1147,-0.18211639,0.5137026,0.93538046,0.6671268,-0.051418886,0.0
1148,-0.3709715,0.75871307,-0.32057914,-0.28879932,-1.920871e-06,0.0
1149,-0.12922676,0.67032504,0.8186634,1.1370252,-1.5916922,0.0
1150,0.02936868,0.039747745,0.327727,0.14576009,1.1045924,0.0
1151,1.0591872,0.48929265,-0.2931103,-0.33427337,0.7601161,0.0
1152,0.9003409,0.6983702,-0.034978095,0.059252623,-0.28803104,0.0
1153,0.05677809,0.78792876,-0.5718238,-0.50557625,-0.8829685,0.0
1154,0.16285884,0.83225214,0.2622156,-0.07661026,1.2737478,0.0
1155,-0.8026811,-0.4653009,-0.41061988,-0.40412337,0.25556594,0.0
1156,-0.4798063,0.95743716,0.5481374,0.052579474,2.0771155,0.0
1157,0.94917744,-0.547949,0.13387467,0.029520726,0.21226965,0.0
1158,-1.2855836,0.24665123,-0.8157044,-0.63799727,-1.7504141,0.0
1159,-1.1846392,-0.95603734,-0.26171252,0.3142037,-0.4681837,1.0
1160,-0.6370775,-0.51593536,-0.014427465,-0.23073408,1.590776,0.0
1161,0.9070119,0.99353224,-0.29662478,-0.2760703,0.6543236,0.0
1162,1.2512994,-0.01937046,0.5399436,0.7060267,-0.093781054,0.0
1163,-1.3982496,-0.7000861,-0.58293635,-0.4699844,-0.49077547,0.0
1164,-0.9304411,0.90915394,-0.57286847,-0.5799671,-0.44777244,0.0
1165,0.42659578,0.8284518,0.07884078,0.18088405,0.94019395,1.0
1166,-1.5993856,-0.029156711,-0.57561773,-0.5008988,-2.8058991,0.0
1167,-0.7435194,-0.46483505,0.039419137,-0.11026884,0.44817993,0.0
1168,-0.06326244,-0.8192151,-0.38001326,-0.37731516,-0.41817403,0.0
1169,0.7555234,-0.6323058,-0.33880323,-0.41504127,0.27286226,0.0
1170,-0.9609396,0.5203773,-1.0276145,-0.6058882,-1.7336774,1.0
1171,0.5076178,0.2283304,-0.19712482,-0.30585024,0.73197126,0.0
1172,-0.41885576,-0.9548916,0.12916347,-0.033150926,1.4253551,0.0
1173,-0.8105952,-0.53684753,-0.36484206,-0.40277925,-0.29040664,0.0
1174,0.22943453,0.09870559,-0.5897169,-0.50449514,-0.9816628,0.0
1175,-0.040778052,0.7185835,-0.23366192,-0.24007206,-0.32514402,0.0
1176,0.898147,-0.48675698,0.34941557,0.08664768,1.0619628,0.0
1177,-0.5555315,-0.94393015,-0.15706033,-0.31247997,1.3383778,0.0
1178,0.16083065,0.32040936,-0.039576836,-0.20434079,0.12901953,0.0
1179,-1.3914064,1.5639623,0.35969937,0.27733687,-0.2861485,0.0
1180,-0.47410944,-1.1228715,-0.37999153,-0.3900103,0.7988772,0.0
1181,-0.23114814,0.31124076,-0.65237856,-0.42769685,-1.9654294,0.0
1182,-0.42389914,-0.26939687,-0.6489501,-0.40233123,-1.5112491,0.0
1183,-0.80610454,-0.2510483,1.8741705,2.1368423,-0.7620917,0.0
1184,-1.0292808,0.16555414,-0.1962215,0.63325536,-0.4683966,1.0
1185,0.38741803,0.83225495,-0.2355161,-0.06299002,0.052008137,1.0
1186,-0.1429596,-2.568423,0.38868102,0.47895235,-1.3208749,0.0
1187,0.4006049,-1.9805597,-0.20412558,-0.33557412,0.45796034,0.0
1188,-1.0655295,-0.8930903,0.015470606,-0.02175527,-0.10661262,0.0
1189,-0.92747146,-0.7716088,1.1069221,1.0880064,0.013216807,0.0
1190,1.0770495,-0.98219866,-0.29107055,-0.2791218,-0.71409094,0.0
1191,0.39469796,0.5365606,0.13643752,-0.048286695,1.4263618,0.0
1192,1.2835335,0.44989562,-0.34092712,-0.40846586,0.24742839,0.0
1193,-0.95869493,0.2419124,0.1297059,-0.06801854,1.8667138,0.0
1194,-1.269959,-0.011096868,-0.58316255,-0.34180588,-1.2051796,0.0
1195,0.34979764,-1.1820885,-0.29464015,-0.36601153,-0.3187026,0.0
1196,0.19095524,0.044410568,-0.43492496,-0.43234953,-0.034812164,0.0
1197,-0.5975585,0.7717102,-0.07667216,0.089834504,-0.4873453,0.0
1198,-0.8142696,-0.942024,0.16573124,0.19474407,-0.3079531,0.0
1199,-1.0970577,-1.4165958,-0.51351416,-0.43234953,0.33660355,0.0
1200,-0.30391854,0.26067543,-0.6462276,-0.47088048,-1.389218,0.0
1201,-0.5084362,1.9874357,0.45417204,0.56881523,-0.25056267,0.0
1202,0.76618063,0.28304195,-0.2757414,-0.32677636,0.7870947,0.0
1203,1.0588586,-0.21501257,-0.6396825,-0.44211197,-0.69896334,0.0
1204,-0.2102643,-0.34933156,0.23059927,-0.030014686,1.4103628,0.0
1205,0.39249048,-0.6280803,-0.5185818,-0.47957593,0.18908475,0.0
1206,-0.90535486,-0.9870671,-0.4747465,-0.45500726,-0.6274075,0.0
1207,0.19781585,1.0603887,-0.43334416,-0.3737934,-0.10258591,0.0
1208,0.89251286,-0.6137312,0.054952864,-0.007612969,0.956162,0.0
1209,0.15738666,0.6158233,-0.30735776,-0.34657133,0.45863777,0.0
1210,-0.10157568,0.80621064,0.5344676,-0.0037300035,1.8417355,0.0
1211,-0.36689213,0.8076465,-0.47606894,-0.37982053,-0.26077232,0.0
1212,-0.48908964,-0.05500412,-0.13913642,-0.121861726,-0.47102246,0.0
1213,1.2263066,-0.20073748,0.104378,-0.11515159,1.3956827,0.0
1214,-0.5172751,-1.9702115,0.22235152,-0.034378152,1.6172372,0.0
1215,0.24735409,-0.8797232,-0.07887618,-0.24065976,1.1740638,0.0
1216,-0.25519407,-0.39332873,-0.1501918,-0.3441131,-0.3864651,0.0
1217,3.5635774,0.06882998,-0.089516304,-0.14605558,0.7182388,0.0
1218,0.52154815,-0.9358464,2.052619,2.7349644,1.0436254,0.0
1219,0.7652488,-0.76199764,0.14356549,-0.10659332,2.0496292,0.0
1220,-0.62078094,-0.30470166,-0.4023601,-0.47654364,-0.754458,0.0
1221,-0.07248178,0.098591946,0.209739,0.38600138,-0.7102059,0.0
1222,1.7222389,0.2848367,-0.30841562,-0.2675849,-0.8895171,0.0
1223,-0.5556102,-0.5925677,-1.0024385,-0.67666,-1.2990834,0.0
1224,0.00072598655,-1.6738483,0.3135922,0.31765997,-0.6550093,0.0
1225,0.06165032,1.0815593,-0.010475421,-0.0069409166,-0.053814083,0.0
1226,-0.24847221,0.09254859,-0.49226552,-0.49382916,-1.0657188,0.0
1227,0.40269354,-0.22104858,0.57189375,0.25562444,0.5556518,0.0
1228,-0.6621823,1.3248819,-0.33454305,0.11685097,-0.70355207,1.0
1229,0.69423604,-0.41369826,-0.15933575,-0.3221331,-0.034918617,0.0
1230,-0.020650687,-0.010199159,-0.45615593,-0.4324516,-0.6469849,0.0
1231,1.3984897,-0.27642706,0.2729652,-0.010731287,0.11854452,0.0
1232,-0.6958228,1.2172871,0.3672635,0.54659104,-0.565537,0.0
1233,-0.39618248,-0.29622883,0.14541076,-0.09990805,1.1421005,0.0
1234,0.23679808,-0.68802047,-0.2810108,-0.4242849,0.58889794,0.0
1235,0.5306765,-0.5125294,0.1349853,-0.048109494,1.3679304,0.0
1236,-0.2523606,-2.7146294,0.42029738,0.69185823,-0.6399994,0.0
1237,-0.04792089,0.3739765,-0.6040079,-0.518427,-1.5070162,0.0
1238,-0.06164814,1.1539992,-0.11884463,-0.05798146,-0.32699296,0.0
1239,-0.022498436,-1.3246672,0.27055883,0.15412743,0.3626846,0.0
1240,-0.83493525,1.078192,-0.4039861,-0.39433062,-0.34454575,0.0
1241,-0.31328654,1.0486704,0.040110745,-0.1710559,0.39568514,0.0
1242,-0.0441493,-0.6150559,-0.5707247,-0.45193502,-1.2250669,0.0
1243,-0.692559,0.10311368,0.7397696,0.7073873,-0.36754817,0.0
1244,0.32050487,1.0486752,-0.13219838,-0.20895961,0.7546458,0.0
1245,-0.6248596,-2.114331,-0.33397847,-0.30216354,0.65277,0.0
1246,0.52257735,-0.29926392,-0.14682095,-0.26299256,0.6511732,0.0
1247,0.17268945,0.049752098,-0.4220526,-0.34102732,-0.19052298,0.0
1248,0.2990954,-0.06924766,-0.05260823,-0.15883595,0.4704641,0.0
1249,0.43281475,0.080513455,-0.39721116,-0.29097185,0.17933503,0.0
1250,-0.13640839,-0.3021084,-0.50067526,-0.12619272,-0.90097564,0.0
1251,0.5101465,-0.15943322,-0.09535027,-0.23150213,0.7808181,0.0
1252,1.4882095,0.7847222,-0.13536002,-0.24766977,0.142752,0.0
1253,0.14043444,0.7708134,-0.57832175,-0.5159669,-0.8820911,0.0
1254,1.0689898,0.51384956,-0.06390764,-0.17407496,0.84843355,0.0
1255,-0.67821896,-0.046658672,0.0003367751,0.04254997,-0.851235,0.0
1256,-0.8649312,0.78681344,-0.1329888,-0.35976797,0.36534593,0.0
1257,-0.04180904,0.12830491,-0.48280844,0.048665926,-0.57001835,1.0
1258,1.2829704,0.50481105,0.22269519,0.033130154,0.99877656,0.0
1259,1.1376454,-0.5244664,-0.029627636,-0.19227205,0.82571566,0.0
1260,0.77894515,0.18030068,0.29760915,0.027476449,1.6950706,0.0
1261,-0.4160594,-0.3579196,-0.72052604,-0.5960613,-1.5675273,0.0
1262,1.5841799,0.07338906,-0.33445114,-0.47304773,-0.3338297,0.0
1263,-0.783389,0.9963671,-0.78278804,-0.66113,-0.7382951,0.0
1264,-0.3265105,-1.3788403,-0.23901924,-0.3361642,0.8013892,0.0
1265,-0.044041038,0.6016779,-0.07344466,-0.22697058,0.63658905,0.0
1266,1.1539661,0.08451409,-0.5005289,-0.21863715,0.26155394,1.0
1267,0.84628344,0.066582076,-0.06074712,-0.19812873,1.6964934,0.0
1268,0.7628407,0.7214167,-0.3755835,-0.37527683,0.5908632,0.0
1269,-1.1042086,-0.93727624,1.6659817,1.8015498,-0.5258814,0.0
1270,0.8109171,-0.48851186,-0.6439881,-0.50815696,-1.1396382,0.0
1271,0.45357564,0.19468333,-0.4298312,-0.542566,-0.48770016,0.0
1272,-1.1454886,0.30604112,-1.0010835,-0.7528605,-2.0330174,0.0
1273,0.9359943,-1.0276583,-0.30315915,-0.32055178,0.11248795,0.0
1274,-0.39221507,-0.053359054,0.039185535,-0.088196635,0.3013749,0.0
1275,0.45117918,-0.8756242,-0.22836478,-0.36084324,-0.04237035,0.0
1276,1.511434,-1.0919597,-0.011039999,-0.1685213,0.7969382,0.0
1277,0.30718204,1.7607216,-0.13073048,-0.24225496,0.82796174,0.0
1278,0.76346153,-0.90921116,-0.49509484,-0.48829782,-0.3178849,0.0
1279,0.59306836,1.016155,-0.21183208,-0.26016992,0.24766177,0.0
1280,3.2575424,-0.26338002,1.5604621,2.4393265,1.2652758,0.0
1281,-1.304763,0.24654214,-0.8384467,-0.6471527,-2.1479301,0.0
1282,-1.1943607,0.7140082,-0.2752624,-0.1984756,-0.5735725,0.0
1283,0.43305773,0.63106775,0.25056142,0.08408037,-0.2542591,0.0
1284,-0.48428047,-0.2249219,0.30858627,0.057172798,1.7099581,0.0
1285,-0.41008475,0.11960771,0.06999493,-0.006469051,-0.079108074,0.0
1286,0.62989867,0.59996325,-0.29014066,-0.3929752,-0.9286257,0.0
1287,-0.12225582,-0.43125412,0.103030965,-0.16809262,1.1300275,0.0
1288,-0.17671168,-0.035821658,-0.16262911,-0.18839483,-0.11449249,0.0
1289,-0.29280564,-1.9379909,0.07251751,-0.28656605,1.2841202,0.0
1290,-0.14518861,0.5075812,-0.025121232,-0.2070146,1.3061429,0.0
1291,1.6508635,-0.44936287,-0.10786508,-0.1476397,0.3348927,0.0
1292,1.0012643,0.3843883,-0.36669028,-0.43114585,0.33131266,0.0
1293,-1.2604085,2.9512198,-0.21202967,-0.1500879,1.3170388,0.0
1294,-0.9616027,0.36452478,-0.58695835,-0.5119438,-1.3425822,0.0
1295,0.010676768,0.5174148,-0.13731524,-0.18811893,0.014117153,0.0
1296,-0.46927974,0.75644386,0.47258598,0.6957665,-0.7622406,0.0
1297,-0.7735428,0.65592504,-0.5005289,-0.1789861,-0.46286103,1.0
1298,0.28099144,-0.24838881,-0.15316303,-0.20308396,1.3453858,0.0
1299,0.18960248,-1.048312,-0.74950767,-0.59576416,-0.9605024,0.0
1300,0.5159418,-0.57119364,0.683288,0.6278376,-0.041424926,0.0
1301,-0.2840296,0.7637467,-0.36555138,-0.37744808,-0.31476808,0.0
1302,0.103407,0.4510812,-0.72158676,-0.60882854,-1.1266875,0.0
1303,0.9486243,-0.73464,-0.08895173,-0.21230066,0.67831874,0.0
1304,0.14943805,0.30971146,-0.0023831401,-0.13165449,0.517118,0.0
1305,-0.0039913952,-0.21252307,-0.15399107,0.6441618,-0.20685597,1.0
1306,0.61100596,0.6179261,-0.37094346,-0.4701259,-0.11436643,0.0
1307,-0.07941482,-0.7601538,0.1872397,-0.08464927,1.1456794,0.0
1308,0.05538497,-0.846765,0.14332947,0.24010706,-0.39998066,0.0
1309,-0.13149807,0.39135545,-0.46693653,-0.4109783,-0.89820194,0.0
1310,0.9136873,-0.037332103,-0.09413205,-0.16129217,0.90257776,0.0
1311,-0.91932017,0.12727964,0.6671089,0.11578436,3.0640411,0.0
1312,-0.8029414,-1.4204228,-0.5851026,-0.54901767,-1.393689,0.0
1313,3.4381862,-0.113435246,-0.22122046,-0.33088538,0.6677725,0.0
1314,2.3934345,-0.48287168,0.10413386,-0.10277546,0.9312519,0.0
1315,-1.8866055,0.26968458,-0.42340758,-0.30262437,-2.6459453,0.0
1316,-0.1812208,-0.5582854,-0.0059964387,-0.06227316,-0.4121183,0.0
1317,-1.2746313,-1.1059816,-0.4621708,-0.3896545,0.9856558,0.0
1318,0.86346406,-0.56314486,0.3051941,0.07504937,0.7331422,0.0
1319,-1.2030731,1.1782799,-0.16173093,-0.3758972,0.08024454,0.0
1320,-0.65945375,-0.19246933,-0.70366395,-0.5842869,-1.4205153,0.0
1321,-0.53446454,0.029446183,-0.35193202,-0.37630042,-0.18762593,0.0
1322,-0.0441112,-0.34529746,-0.33446553,-0.3709952,-0.5499023,0.0
1323,0.82755584,0.47604588,0.101226605,-0.034402333,1.003185,0.0
1324,1.1155236,0.24459688,-0.6740364,-0.4253255,-0.7081158,0.0
1325,-0.7413463,1.2508126,-0.45888042,-0.46646908,-0.57652044,0.0
1326,1.49255,0.82288224,-0.0012539859,-0.27320772,0.74133915,0.0
1327,-0.6874993,0.7653883,-0.71135,-0.58390874,-0.8506449,0.0
1328,0.44339067,-0.98142934,-0.28937683,0.21742828,-0.28706095,1.0
1329,0.050349236,-0.5103549,-0.51094794,-0.5065603,-0.86028683,0.0
1330,0.38406688,-0.24678378,-0.30267596,-0.32609636,-0.08816458,0.0
1331,-1.229795,-1.8142883,-0.2368711,-0.30446774,-0.51152545,0.0
1332,-0.8244499,0.49511036,-0.4605231,-0.41692773,-0.37411258,0.0
1333,-0.86656684,-1.0464841,-0.951501,-0.59812224,-2.4208927,1.0
1334,-0.020486461,0.43843034,-0.5926287,-0.4433069,-0.9755496,0.0
1335,0.769637,1.0971761,0.009284799,-0.07865842,1.995907,0.0
1336,1.3906386,-0.69052213,-0.23496702,-0.30821767,0.76035047,0.0
1337,0.46415055,1.3948741,0.19290285,-0.0061654733,1.8565116,0.0
1338,-0.5497418,-1.1048845,-0.03181646,-0.25008917,0.67874455,0.0
1339,-0.4099491,0.8667609,-0.46425268,0.036000166,-0.5101772,1.0
1340,6.014516,0.19569696,3.468114,4.9532027,2.0311277,0.0
1341,-1.097914,1.4075723,-0.50606173,-0.44364,-1.033451,0.0
1342,-1.272594,1.2397228,-0.9650737,-0.61050427,-0.80351174,1.0
1343,0.58348215,-0.40793103,-0.53270984,-0.5016394,-0.44648027,0.0
1344,0.6308199,-1.213245,-0.16284868,-0.30241957,0.0793413,0.0
1345,-1.2301825,-0.8579782,2.5537426,3.067695,-0.4122957,0.0
1346,-1.1744156,0.50817925,-0.26807684,-0.3358185,-0.70557463,0.0
1347,0.40014207,-0.9914445,-0.068274066,-0.26148042,0.7340072,0.0
1348,-1.0238786,-4.0996566,1.2265143,1.7209035,-0.64383173,0.0
1349,-0.29633668,0.15744615,-0.4550804,0.039579984,-0.62789327,1.0
1350,0.42538452,-0.7750031,-0.11077468,-0.259092,1.1797348,0.0
1351,-1.1563344,-0.09950049,0.27903852,-0.0039439304,1.3211387,0.0
1352,0.7368772,0.80590206,0.14036094,-0.1437034,2.0847003,0.0
1353,0.6522908,0.5210013,-0.024717694,-0.27790448,1.364039,0.0
1354,0.28956756,-1.7378521,0.006410585,-0.062110238,0.4721864,0.0
1355,-0.28335243,0.84816045,-0.4427436,-0.36325538,-0.780092,0.0
1356,-0.71484756,0.8714394,-0.681393,-0.6028925,-1.4877875,0.0
1357,-0.7734178,-0.6607713,-0.08556426,-0.26299256,-0.056209285,0.0
1358,0.23273703,0.44398418,-0.49357873,-0.40607,-1.0253017,0.0
1359,-0.04663451,0.964847,-0.37610763,-0.35587472,-0.38217676,0.0
1360,-1.3200866,0.28973117,0.25540593,-0.023287278,1.5490415,0.0
1361,0.40672183,-0.24768381,0.37340873,0.35593274,0.39923057,0.0
1362,1.4378779,0.7467318,-0.6783709,-0.52106035,-0.6134925,0.0
1363,4.270157,-0.1679315,1.8667455,1.7220557,-0.6632975,0.0
1364,0.32060146,0.62763333,-0.6122261,-0.5287005,-0.41960737,0.0
1365,0.15483424,0.8460235,-0.268645,-0.3042534,1.3094633,0.0
1366,-0.744358,-1.2997533,-0.4649605,-0.5533188,-1.4294573,0.0
1367,-0.29480985,0.25892687,-0.333913,0.23210488,-0.23542117,1.0
1368,0.2751539,-0.92055464,-0.11788147,-0.20371959,0.567408,0.0
1369,-0.010452846,-1.0098801,-0.21202967,-0.307924,0.4942305,0.0
1370,-0.015376038,0.075610556,-0.57865775,-0.4509602,-1.1823218,0.0
1371,-0.13204534,-0.74918514,-0.29633996,-0.27482066,-1.2131442,0.0
1372,-0.36180153,0.31272018,-0.31769484,-0.3440632,-0.1700023,0.0
1373,-0.2776498,0.5429533,-0.1464018,-0.28791955,1.2061337,0.0
1374,1.5052439,-0.16213298,-0.4649605,-0.4565434,0.41644356,0.0
1375,0.45941365,-0.6605635,-0.119730316,-0.3285501,0.36699426,0.0
1376,0.8810852,-0.015842246,-0.55410105,-0.4672962,-0.8406817,0.0
1377,-1.0321771,1.0672373,-0.6574483,-0.55901146,-1.5741087,0.0
1378,-0.51838315,0.97123784,-0.63885045,-0.5491112,-0.832393,0.0
1379,0.14127567,-0.18503733,-0.45076242,-0.3891889,-0.4206937,0.0
1380,0.56956947,0.47207516,-0.028079983,-0.13982384,1.0534216,0.0
1381,-0.9117041,0.71539044,0.030490888,-0.023807772,-0.6084684,0.0
1382,0.047432058,-0.39795458,0.9102763,0.9828388,-0.28804657,0.0
1383,-0.3264402,0.3336352,-0.45158434,-0.45189074,-1.0402067,0.0
1384,-0.70023465,-1.041343,0.92813504,0.46987963,1.7992724,0.0
1385,2.1264994,-0.5595724,1.5547863,2.3907816,0.42853844,0.0
1386,-1.5369503,-0.3464049,0.30985597,-0.045715768,1.4293271,0.0
1387,0.6807306,-0.88223666,-0.2787204,-0.40160316,0.39528593,0.0
1388,-0.89115864,0.101220004,-0.82854855,-0.46806428,-1.714144,1.0
1389,0.54068786,-0.9890444,0.04654693,-0.20515771,1.2624738,0.0
1390,0.12493401,-0.21964136,-0.101372436,-0.25170207,0.4397568,0.0
1391,0.40885338,0.6524688,-0.47933155,-0.59290874,-0.389505,0.0
1392,0.4703261,1.1845094,0.08239762,-0.15250728,0.5128903,0.0
1393,2.7573712,-2.952974,2.190813,1.2854142,0.02043712,0.0
1394,-0.10726116,-0.40602076,-0.26318422,-0.30086908,-0.24560054,0.0
1395,0.4778183,-0.16294622,-0.13430613,-0.22938997,1.5251551,0.0
